carID,year,mileage,tax,mpg,engineSize,fuel_efficiency_score,tax_to_engine_ratio,brand_avg_engineSize,model_median_tax,fueltype_avg_mpg,brand_avg_age,Brand_BMW,Brand_Ford,Brand_Hyundai,Brand_Opel,model_ Aygo,model_ Corsa,model_ E Class,model_ Fabia,model_ Fiesta,model_ GLC Class,model_ I10,model_ Ka+,model_ Polo,model_ Q5,model_ Up,model_ Yaris,transmission_Manual,transmission_Semi-Auto,is_recent_car_1.0,mileage_category_Medium,mileage_category_Very Low
2092,1.4487440156156022,-0.2694611813882545,0.4376942093048975,-1.294705497022116,2.537603627782464,-0.9135801731027404,-0.717016071376339,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
75498,-0.5736905368762913,-0.7384803197188458,-1.6462121338800684,0.4555952465853858,-0.8440947019607378,0.4412637966745324,-0.2002232443463901,-0.1323299453042217,0.191407734837109,-0.743907364076938,-0.7584781673602126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34666,-0.5736905368762913,0.0044209329001175,0.4376942093048975,-0.0301341463774619,0.658882333480685,-0.3981172489866686,-0.3119622339744872,-0.6583194651900391,0.191407734837109,0.7335246264225678,0.0109727817490119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23152,-0.0680818987533179,-0.6019640506542074,0.4376942093048975,-1.378451944084676,0.658882333480685,-0.6927546363808256,-0.3119622339744872,-1.0221405058849131,0.191407734837109,0.7335246264225678,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
73419,1.4487440156156022,-1.0816559894834346,0.6460848436233941,-0.0301341463774619,-0.0926061842400261,-0.1496885201745147,0.0442057954650721,-0.1323299453042217,0.191407734837109,0.7335246264225678,-0.7584781673602126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
55027,1.4487440156156022,-1.0201679149689065,0.0209129406679043,1.4856765454548728,0.658882333480685,-0.0668789439037963,-0.39576647619556,-0.62476369687902,-0.7656039462960037,3.998032836431692,1.5181246610981205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
51358,-0.0680818987533179,0.5517603733973139,-1.6462121338800684,0.0284883665663302,-0.6562225725305597,0.1566681995180484,-0.3022925137182096,-0.62476369687902,-0.7656039462960037,-0.743907364076938,1.5181246610981205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5462,-0.0680818987533179,0.6063456416191918,0.4376942093048975,0.15410803716017,0.658882333480685,-0.3578562395290819,-0.3119622339744872,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40143,1.4487440156156022,-1.1258870482663377,0.4376942093048975,0.9245753501357212,-0.2804783136702041,0.2112880305304389,0.0930916034273646,1.3106795165816385,0.191407734837109,0.7335246264225678,-1.2066662162475288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
179,-0.0680818987533179,1.7193435085440787,0.4376942093048975,1.644794794873736,0.658882333480685,-0.032108072099517,-0.3119622339744872,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2043,-0.5736905368762913,0.5751768162823803,-1.6462121338800684,1.334932940742264,-0.4683504431003821,0.4538998277813508,-0.3897804588940547,0.9073548030006412,-4.593650670828454,-0.743907364076938,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
166,-1.584907813122238,0.4397225174166111,-1.6462121338800684,0.4555952465853858,0.658882333480685,-0.2919745876893946,-0.7309834450798512,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2143,0.4375267393696554,-0.0851031548645577,0.4376942093048975,0.15410803716017,0.658882333480685,-0.3578562395290819,-0.3119622339744872,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
40839,0.4375267393696554,-0.3759236938248938,0.4376942093048975,-0.9932182875969008,2.537603627782464,-0.8696590718762822,-0.717016071376339,1.3106795165816385,0.191407734837109,0.7335246264225678,-1.2066662162475288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
6187,-2.0905164512452115,2.198132772704267,-1.6462121338800684,0.5644656277667135,0.658882333480685,-0.2681839911917298,-0.7309834450798512,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
31788,-0.0680818987533179,1.631518573097594,-1.6462121338800684,0.2462291289289861,-0.8440947019607378,0.3650118848230425,-0.2002232443463901,-0.6583194651900391,0.191407734837109,-0.743907364076938,0.0109727817490119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
35361,1.4487440156156022,-0.9878309224133388,0.4376942093048975,-2.080247170468928,2.537603627782464,-1.0322891494731397,-0.7271424173113854,1.3106795165816385,0.191407734837109,-0.743907364076938,-1.2066662162475288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
7432,-0.5736905368762913,0.4259700033412547,-1.6462121338800684,1.0585696654358168,0.658882333480685,-0.1602112840100201,-0.7309834450798512,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46425,0.9431353774926288,-0.2694611813882545,0.4376942093048975,-0.6331085652278928,2.537603627782464,-0.8171977565224571,-0.717016071376339,1.3106795165816385,0.191407734837109,0.7335246264225678,-1.2066662162475288,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
11118,-0.5736905368762913,1.324449890094559,-1.6462121338800684,1.0585696654358168,0.658882333480685,-0.1602112840100201,-0.7309834450798512,1.6895742254291248,0.191407734837109,0.7335246264225678,0.0376559914574066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62391,-1.0792991749992646,0.06643999251408,-1.6462121338800684,0.061986945391354,-0.4683504431003821,0.0565184357324432,-0.3897804588940547,-0.7823726392653826,0.191407734837109,-0.743907364076938,0.908605132146826,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17219,-1.584907813122238,2.3116573869633865,-1.6462121338800684,1.8206623337051124,-0.2804783136702041,0.4723745767099404,-0.4656033447131207,-1.0221405058849131,0.191407734837109,0.7335246264225678,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
66462,0.9431353774926288,-1.1999063711275222,0.6460848436233941,-0.3567452899214454,-0.0926061842400261,-0.2389032570407577,0.0442057954650721,-0.1323299453042217,0.191407734837109,0.7335246264225678,-0.7584781673602126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
59048,-1.0792991749992646,0.51687465236446,-1.6462121338800684,0.6817106536542972,-0.0926061842400261,0.1314980299690398,-0.5054103597681303,-0.7823726392653826,0.191407734837109,0.7335246264225678,0.908605132146826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43682,0.4375267393696554,-0.3559586540861525,0.4376942093048975,1.1925639807359132,0.8467544629108631,-0.1909734838769639,-0.3698270678890374,1.3106795165816385,0.191407734837109,0.7335246264225678,-1.2066662162475288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18201,-0.5736905368762913,-0.1470160174586333,0.7711192242144922,-0.5795108391078546,0.658882333480685,-0.5237905666395042,-0.0782415140023842,-1.0221405058849131,0.191407734837109,-0.743907364076938,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7307,-1.0792991749992646,2.560662849343247,0.4376942093048975,-0.0301341463774619,0.658882333480685,-0.3981172489866686,-0.3119622339744872,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
67369,0.4375267393696554,-0.5984064504879956,0.4376942093048975,0.7989556795418815,-1.219838960821093,0.957946751380228,0.9031992782310684,-0.1323299453042217,0.191407734837109,-0.743907364076938,-0.7584781673602126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4764,-0.5736905368762913,2.14110497302499,1.6880380152158772,-0.9932182875969008,2.537603627782464,-0.8696590718762822,-0.5494075869341934,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43110,-1.0792991749992646,0.8310585356999189,-0.3958683279690889,0.15410803716017,0.8467544629108631,-0.4070931883246154,-0.5294541959291763,1.3106795165816385,0.191407734837109,0.7335246264225678,-1.2066662162475288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
75494,0.9431353774926288,-1.0792134580260353,0.4376942093048975,-0.5661114075778452,-1.219838960821093,0.3613517930541709,0.9031992782310684,-0.1323299453042217,0.191407734837109,-0.743907364076938,-0.7584781673602126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
9829,-0.5736905368762913,0.4642009305005466,-0.3958683279690889,0.4555952465853858,0.658882333480685,-0.2919745876893946,-0.4795707184166328,1.6895742254291248,0.191407734837109,0.7335246264225678,0.0376559914574066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19005,-0.0680818987533179,-0.3441176863687606,0.4376942093048975,0.4555952465853858,-1.219838960821093,0.8078829888564959,0.9031992782310684,-1.0221405058849131,0.191407734837109,-0.743907364076938,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59364,0.9431353774926288,-0.6316461177126022,0.4376942093048975,-0.2729988428588855,-0.4683504431003821,-0.0480556148067428,0.2088212712564653,-0.7823726392653826,0.191407734837109,-0.743907364076938,0.908605132146826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41843,0.9431353774926288,-0.7793130738653673,0.4376942093048975,0.2546037736352422,0.658882333480685,-0.3358956889158527,-0.3119622339744872,1.3106795165816385,0.191407734837109,0.7335246264225678,-1.2066662162475288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
411,0.9431353774926288,-0.7137895125951365,0.4376942093048975,-0.4237424475714931,-0.0926061842400261,-0.2572037158851152,-0.0081718559230983,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
67223,0.9431353774926288,-1.16565783221399,0.4376942093048975,-0.7587282358217327,-0.2804783136702041,-0.2791642664983442,0.0930916034273646,-0.1323299453042217,0.191407734837109,-0.743907364076938,-0.7584781673602126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
16557,-0.0680818987533179,0.0459970661858475,0.3543379555774989,-0.3617700767451989,-0.2804783136702041,-0.0567744762704475,0.2141089198727948,-1.0221405058849131,0.191407734837109,-0.743907364076938,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
53833,1.4487440156156022,-1.198844400928653,0.6460848436233941,-0.5661114075778452,-0.2804783136702041,-0.2230428593756477,0.1489610982414131,-0.62476369687902,-0.7656039462960037,-0.743907364076938,1.5181246610981205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
27927,0.9431353774926288,-0.3514983792509017,0.4376942093048975,0.3550995101103137,-1.219838960821093,0.7639618876300376,0.9031992782310684,-1.0221405058849131,0.191407734837109,-0.743907364076938,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
54558,0.9431353774926288,-0.0433677260489973,0.4376942093048975,0.15410803716017,-1.219838960821093,0.6761196851771213,0.9031992782310684,-0.62476369687902,0.191407734837109,-0.743907364076938,1.5181246610981205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
19847,-2.0905164512452115,-0.0005172285246243,-1.6462121338800684,0.061986945391354,-1.219838960821093,0.6358586757195346,0.0651568560203403,-1.0221405058849131,-4.593650670828454,-0.743907364076938,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20857,-0.0680818987533179,0.1419460736536816,0.4376942093048975,-0.0301341463774619,0.658882333480685,-0.3981172489866686,-0.3119622339744872,-1.0221405058849131,0.191407734837109,0.7335246264225678,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
36471,-1.0792991749992646,1.316272719563266,0.4376942093048975,-0.1138805934400218,0.8467544629108631,-0.4628660152788481,-0.3698270678890374,-0.62476369687902,0.191407734837109,0.7335246264225678,0.0376559914574066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6317,0.4375267393696554,-0.381127347799353,0.4376942093048975,-1.294705497022116,2.9133478866428195,-0.9434709225485244,-0.7676478010515706,0.9073548030006412,0.191407734837109,0.7335246264225678,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15313,0.4375267393696554,-0.3739590489569858,0.6460848436233941,0.7989556795418815,-1.0319668313909154,0.7443304863242721,0.7584464962128513,-1.0221405058849131,0.191407734837109,-0.743907364076938,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
14900,0.9431353774926288,-0.9010679571657236,0.4376942093048975,-0.4237424475714931,0.658882333480685,-0.4841294055551491,-0.3119622339744872,1.6895742254291248,0.191407734837109,0.7335246264225678,0.0376559914574066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
6263,-0.0680818987533179,2.560662849343247,-1.6462121338800684,1.0585696654358168,-1.219838960821093,1.071409596215245,0.0651568560203403,0.9073548030006412,-4.593650670828454,-0.743907364076938,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1744,0.4375267393696554,-0.2334072931366444,0.6460848436233941,-0.9345957746531086,0.658882333480685,-0.5957622045057305,-0.2700601128639509,0.9073548030006412,0.191407734837109,-0.743907364076938,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
72126,-0.5736905368762913,0.5520789644569747,-1.6462121338800684,0.7989556795418815,-0.0926061842400261,0.0767796580244106,-0.5319483698048033,-0.1323299453042217,0.191407734837109,0.7335246264225678,-0.7584781673602126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3646,0.9431353774926288,-1.1050724323685008,0.4376942093048975,-1.654815219391124,0.658882333480685,-0.7531461505672057,-0.3119622339744872,0.9073548030006412,0.191407734837109,-0.743907364076938,0.0031993688193701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
31802,-0.0680818987533179,-0.1886983477642502,1.6880380152158772,2.7544352184526546,1.0346265923410412,0.0647179919679019,-0.1938744381175212,-0.6583194651900391,0.191407734837109,0.7335246264225678,0.0109727817490119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
54847,0.9431353774926288,-0.7175595068011221,0.0209129406679043,1.644794794873736,0.2831380746203294,0.118972382582235,-0.2700601128639509,-0.62476369687902,-0.7656039462960037,3.998032836431692,0.0376559914574066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
43158,-1.0792991749992646,2.560662849343247,-1.6462121338800686,1.0351206602583003,0.8467544629108631,-0.2237400197125756,-0.7688948879893842,1.3106795165816385,0.191407734837109,0.7335246264225678,-1.2066662162475288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
51998,-3.1017337274911583,2.560662849343247,1.6880380152158772,-1.5040716146785156,0.2831380746203294,-0.6455801202487038,0.1024031858963725,-0.62476369687902,-0.7656039462960037,-0.743907364076938,1.5181246610981205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
54733,-0.5736905368762913,-0.4053402683335712,-1.6462121338800684,0.6817106536542972,-1.219838960821093,0.9067054666160268,0.0651568560203403,-0.62476369687902,0.191407734837109,-0.743907364076938,1.5181246610981205,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
51061,0.9431353774926288,-0.8019330391012818,0.4376942093048975,-2.7728302876762987,-0.2804783136702041,-0.8659989801074106,0.0930916034273646,-0.753257918687614,0.191407734837109,-0.743907364076938,-2.173645918587176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
74665,0.9431353774926288,-0.8815808040164733,0.4376942093048975,-0.1976270405025817,-1.219838960821093,0.5223958308845176,0.9031992782310684,-0.1323299453042217,0.191407734837109,-0.743907364076938,-0.7584781673602126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
30017,-0.5736905368762913,1.0645036772008352,1.6880380152158772,-0.5661114075778452,0.658882333480685,-0.5152401855905571,-0.0605495073112688,-1.0221405058849131,0.191407734837109,0.7335246264225678,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24888,0.9431353774926288,-0.9387148007156374,0.4376942093048975,0.1758821133964356,-1.219838960821093,0.6856359237761872,0.9031992782310684,-1.0221405058849131,0.191407734837109,-0.743907364076938,0.9496172414228684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
8936,-1.0792991749992646,2.560662849343247,-1.6462121338800684,0.6817106536542972,0.658882333480685,-0.2425633488096292,-0.7309834450798512,1.6895742254291248,0.191407734837109,0.7335246264225678,0.0376559914574066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
